iteration,joint_reward,wh_actor_loss,wh_critic_loss,ret_actor_loss,ret_critic_loss,fill_rate
168,-15.827642,0.001478922398140033,21270.062866210938,0.6481668687564262,47741.79241467199,15.422887
169,-7.3613625,0.0010319685097783804,5771.131418863933,0.5919551551606216,9564.13306876108,4.010516
170,-13.817653,-0.0011041246665020783,20117.081176757812,0.47713528507461783,36342.47933289007,4.7099233
171,-19.41054,0.00888047538076838,35836.11836751302,0.544564739609441,67915.11619015958,12.876153
172,-5.7386494,0.00622109145236512,4062.953669230143,0.7277349126624301,6509.0985843306735,4.7252836
173,-12.497384,-0.0011164579191245139,17453.64432779948,0.48542067450834503,31233.81755596188,4.040289
174,-18.94024,-0.0056417999051821726,38979.45174153646,0.4250102893231397,72580.27213541667,4.05885
175,-8.458323,0.0006394385127350688,2813.5750122070312,0.7616721254027059,6327.639973958333,12.019306
176,-10.897794,-0.004192637473655243,13775.966735839844,0.5797840324065364,24011.863184286347,6.8149147
177,-17.08199,0.0013214918435551226,32636.79813639323,0.4167781004034881,59346.00171764184,7.460463
178,-11.085524,-0.0011334354445959132,5788.029846191406,0.35840535483567426,17415.556273548314,13.0683
179,-9.496804,0.0019103291754921277,10156.01112874349,0.4425142530008411,17237.625367076686,3.9595544
180,-15.809948,0.0017024135837952297,27478.423502604168,0.4057809174562811,49335.149767287236,4.35577
181,-14.024303,-0.0032485390935714045,14502.53135172526,0.6026386940812177,35711.509959552306,13.788909
182,-7.941799,-2.971190648774306e-06,6606.916585286458,0.33508182886380256,10944.055511691045,3.7634075
183,-14.283477,0.0008995883399620652,21387.898681640625,0.4272816842884248,38303.96412344858,6.267351
184,-17.672613,0.0011213952287410696,28351.778401692707,0.8632396929864342,57548.31147495568,18.141079
185,-6.496615,-0.00017089031947155794,4748.921142578125,0.9603830198658273,7623.200593556073,2.0113528
186,-13.483547,0.0012550806859508157,19682.936157226562,0.5187737949139682,35258.83672706117,4.7739863
187,-20.176172,-0.0013429268534916143,43566.03263346354,0.5543893150562513,80853.94835992908,5.208892
188,-7.108706,0.0025975366200630865,2966.974924723307,0.5260674623204461,5107.385236591312,12.364429
189,-11.439126,5.538344460849961e-05,14984.813334147135,0.4393644063925067,26169.839663674644,5.390334
190,-17.933542,-0.0039172150621501105,35582.845540364586,0.595462450136741,65046.593916223406,4.602897
191,-10.221468,-0.00035095575731247663,4005.729777018229,0.373921113035886,11969.10670157358,11.376256
192,-10.044843,0.0008428173799378177,11649.999755859375,0.5025158354101029,19800.733072916668,3.7969172
193,-16.363895,0.0031385293890101216,29948.637247721355,0.7554165758258591,53641.39965647163,5.2410007
194,-12.956835,0.0020705118464926877,10494.20713297526,0.6411503019696432,28273.159117353724,12.947917
195,-8.699226,-0.0030638090102002025,8049.863271077474,0.36458539340565815,13384.59106272163,4.302907
196,-15.075203,-0.0015638969683398802,24153.308512369793,0.7364981161787155,43085.97753213652,5.465502
197,-16.173172,0.0045340670621953905,22245.746256510418,1.1908121610535902,48492.40788453014,15.327644
198,-7.147234,0.0019506211974658072,5453.836313883464,0.4089514868109361,8745.00001385195,3.4021795
199,-13.730167,-0.0012712553337526817,19813.862386067707,0.372097137720978,35387.726340868794,5.359215
200,-20.123684,0.0016568130619513493,38271.058756510414,0.3966074904017415,70690.31036679965,10.107338
201,-5.4569483,-0.0034749694265580424,3713.3582458496094,0.895293561385033,5751.580891927083,8.363152
202,-12.168065,0.0022516677854582667,16607.58133951823,2.9038892000490892,29112.254072473403,5.508465
203,-18.805077,-0.0010884258275230725,38690.26668294271,1.0539108093775122,70878.95243240248,4.758644
204,-9.063301,0.00039869015260289115,2967.6624959309897,0.5222762959170426,7299.051726645612,11.143017
205,-10.950612,0.0032799827167764306,13894.1796875,0.7079421222896863,23710.42344027039,5.3951144
206,-17.387606,-0.002324913589594265,33693.27705891927,0.5111729397524333,60702.031527039006,5.771083
207,-11.848355,0.0007700344625239571,6965.20219930013,1.647561315394251,20515.016622340427,12.155437
208,-9.678281,-0.002386046457104385,10335.071248372396,0.5886983887972772,17287.072286402927,2.3988187
209,-16.222784,-0.0021304035714517036,28570.12821451823,0.5170744533868546,50895.88405917553,3.4975052
210,-15.168992,0.0015278618860368927,17632.20302327474,0.7877598186122611,41907.17115469858,13.846522
211,-7.8537374,0.0010877674212679267,6425.26117960612,0.42574131555511807,10343.416472739362,2.9326916
212,-14.734615,-0.001873639179393649,22730.1513671875,0.6184349531928698,40402.178856382976,3.9727092
213,-18.987602,0.0028127033729106188,32923.40002441406,0.7845130802019902,65062.5938054078,15.777415
214,-6.2327037,-0.000629697305460771,4414.913431803386,0.9324391634064786,6832.8593715370125,2.0425737
215,-12.945645,0.004307710177575548,18217.7954305013,0.958243953064084,31971.784602171985,3.9672375
216,-19.539532,0.0007423002389259636,40780.32218424479,0.41296043504584345,74745.12416888298,4.3902516
217,-7.5508847,-0.003871190594509244,2729.6881815592446,0.4901459074929251,4863.8647599457,11.894244
218,-11.262282,0.0009370256836215655,14555.13682047526,0.5541109662661527,24890.61878047429,4.717195
219,-17.807173,-0.0007964619823421041,35202.2158203125,0.5157303328077633,63485.62053967199,5.583519
220,-10.65035,0.0010330471753453214,4414.955556233724,0.5478170278832211,13400.388720356827,11.393481
221,-10.186045,0.0022007224421637752,11778.200826009115,0.5193066611516137,19644.26320090869,4.452759
222,-16.730558,-0.002286225887170682,30793.396525065105,0.6293153784217986,54768.19697473404,5.184931
223,-13.629696,0.002336065207297603,12063.913024902344,0.46677731507266246,31523.460203346633,12.688404
224,-8.54337,2.499840532739957e-05,7673.352132161458,0.4518072318470647,12412.404719359485,4.9642982
225,-15.235462,-0.00552553169351692,24383.384399414062,0.5725800555648534,43104.46794658688,5.1844597
226,-17.027256,0.002646912781832119,24622.723795572918,0.6057051984025231,52375.44583887411,15.740866
227,-6.910136,-0.0010447118353719513,5092.305989583333,1.0373706272043657,7910.2787601119235,3.511864
228,-13.668971,-0.0030373091188569865,19690.182576497395,0.4507456953168338,34663.56389904699,4.8158407
229,-20.236671,-0.0016543231710481148,43263.04630533854,0.4771935855771633,79163.79548980496,4.991931
230,-6.060767,-0.0025849204200009504,3452.2901814778647,0.42871930343198017,5508.523091201241,12.50161
231,-12.0028515,-0.0002943125631039341,16095.516174316406,0.5456104751755583,27692.27504432624,4.82713
232,-18.502903,-0.0036394436610862613,37250.2431233724,0.4435463047038156,67632.22595301419,6.904334
233,-9.329862,-0.003390190851253768,2944.579584757487,0.5215580160894715,7798.8009405474295,11.938256
234,-10.814318,-0.0005355368096691867,13450.750651041666,0.42957605039766916,22566.00429410461,5.148548
235,-17.42291,-0.0011228742854048808,33788.67899576823,0.46930039805485635,60159.89248116135,4.617733
236,-12.402092,-0.000692804673841844,7983.312357584636,0.8694625749312183,22966.158958056294,11.824721
237,-9.237986,-0.000882302294485271,9194.862141927084,0.43681927574864515,14946.91526761968,4.0121613
238,-15.688478,-0.0006852654041722417,26242.442423502605,0.4540986613443134,46056.10430518617,5.547631
239,-15.408492,0.005684001642900209,18300.257242838543,0.6796606120963892,42126.493572695035,14.927691
240,-7.7130065,0.006319920881651342,6149.122873942058,0.6418440186332727,9599.882888685726,3.4633577
241,-14.536242,-0.002577413300362726,21981.577514648438,0.34444113577722657,38595.34696365248,5.276531
242,-19.418324,0.00448363790443788,33914.628743489586,0.990713211080284,65505.16054410461,16.630041
243,-6.128799,-0.0019566990861979625,4349.993016560872,0.6472261277232187,6520.379765070922,2.410382
244,-13.282286,-0.0003262187431876858,19122.22383626302,0.42051373950555815,33189.70973238032,3.2884479
245,-19.943819,-0.0017225756503952046,42416.165364583336,0.6850296148488707,77261.1404033688,5.051112
246,-8.090695,-0.001552240049932152,2575.721669514974,0.3818213762649408,4942.757019475842,12.106395
247,-11.209496,0.0032317105991144976,14439.548645019531,0.43529286968739744,24213.340467087764,4.7780695
248,-17.751986,0.0010058260522782803,34899.124837239586,1.1635463694308668,62067.670517508865,3.5599172
249,-11.104157,-0.0009329394670203328,4946.192535400391,0.4365828905967956,15029.700659352837,11.355657
250,-9.810067,-0.00281410978641361,10657.241739908854,0.5935564200981711,17364.039401872782,5.9604225
251,-16.521465,-5.3986324928700924e-05,29856.677775065105,0.4822899575563187,52323.421597960994,6.412154
252,-14.105498,0.0013709042686969042,13158.652119954428,0.6733707709383245,33348.324024822694,13.786602
253,-8.273706,-0.00029962940607219934,7041.414337158203,0.7359833705985377,11048.51450299202,4.7673225
254,-14.983838,-0.0010877173044718802,23368.547729492188,0.4396257299322186,40689.02573692376,4.776573
255,-17.520878,-0.002178578501722465,25943.165283203125,0.9256822733433111,53890.99052526596,16.704988
256,-6.637931,0.002388681285083294,4686.83832804362,0.498785913836026,6987.6090460161795,3.8518906
257,-13.204532,-0.002822674054186791,18308.96952311198,0.6078925851389025,31690.844664228724,6.4510164
258,-19.644676,-0.00041281699668616056,40509.198974609375,0.47748695807993835,73285.33061835106,5.544585
259,-6.5716987,0.0005010795236254731,3141.9088694254556,0.32909247966100136,5104.424572667332,12.361121
260,-11.942844,-0.0030034767890659473,15974.171651204428,0.6030842608091891,27020.12160627216,6.0067773
261,-18.660364,0.0007313212651448945,37920.75528971354,1.2532897363846183,67855.16206781915,6.282854
262,-9.989098,-2.8559394801656406e-05,3301.2719370524087,0.4783937506219174,9337.88591533688,12.185722
263,-10.524,0.0020294548012316227,12596.466003417969,0.6774879691607141,20634.258255762412,3.6100268
264,-17.084875,-0.0018673739007984598,32227.74589029948,0.5778107756339278,56603.101313164894,4.0595174
265,-12.775384,0.0013762092761074503,8799.74848429362,0.6499069577201884,24600.358377659573,12.183804
266,-8.955569,-0.003219840369032075,8446.161712646484,0.5364075041514762,13363.358606216756,3.4344375
267,-15.6444,0.00016008837458988032,25881.36083984375,1.4410313781060227,44822.13907358156,4.1710796
268,-16.017801,0.0030641890674208603,19978.845092773438,0.6347769380725444,44757.023686835106,14.721936
269,-7.474361,-0.0031262907626417777,5734.92046101888,0.7263900830232083,8690.6650113586,3.7986457
270,-14.210301,-4.9846984135607876e-05,20946.984741210938,0.39409967075954094,36199.35285073138,4.4428053
271,-20.09688,-0.001889729678320388,35941.1455078125,0.5497707929858502,67843.6168273493,12.75168
272,-5.805786,0.0039611841008688016,3963.1133015950522,0.41188253854659007,5676.461671653369,5.070865
273,-12.502539,0.0016612205654382706,16964.66632080078,0.7085157905751509,28764.723598182623,5.6133327
274,-19.103523,0.00021618187505130967,39114.910481770836,0.42789246054722907,70018.95110261525,5.518013
275,-8.539468,0.0004925104634215435,2555.13449605306,0.45367071278234744,5372.994346672762,11.696309
276,-10.89895,0.00038254226092249155,13485.808288574219,0.47663085595935795,22131.24722960993,5.1695704
277,-17.440317,-0.0003749994793906808,33645.83846028646,0.5107365063926641,59102.40550199468,5.995488
278,-11.491633,0.0003374415682628751,5489.6184641520185,1.4529006187242608,16636.070000831118,11.414689
279,-9.693818,0.0026138767522449293,10290.007995605469,0.3964970286354317,16367.2001676086,4.092443
280,-16.43001,0.0019404125050641596,28973.380737304688,0.5031592613284258,50080.78197030142,5.070859
281,-14.642015,0.0008582687005400658,14560.353861490885,0.4813269221005922,35728.15083388741,13.775992
282,-8.083665,-0.0005788913695141673,6599.573221842448,0.6471341500151242,10060.83025127438,2.922815
283,-14.60721,-0.00016000504062200585,22074.89375813802,0.8146415976477219,37892.91445035461,4.479921
284,-17.872532,0.0015587006540348132,27033.340413411457,1.4429167639332037,54700.79235926418,16.369772
285,-6.493345,-0.0014256444992497563,4518.482411702474,0.44930495201537374,6514.859420018839,2.5418997
