iteration,mean_reward,actor_loss,critic_loss,entropy,fill_rate
1,-1508.2118,0.04341577575542033,61379.962890625,4.564082443714142,2.0180345
2,-1430.4106,0.03459968650713563,49711.4921875,3.6416307389736176,2.0358503
